Y,0.516875088,0.406752855,-0.187893227,0.402670234,0.39388454,-0.244169235,0.541402042,0.274330586,-0.292668313,0.348109186,0.274369121,-0.36558786,0.58237654,0.152383879,-0.432045549,0.290081888,0.140956059,-0.438211054
Y,0.515659153,0.406692296,-0.195146427,0.399451226,0.394934267,-0.254435778,0.541138053,0.275323004,-0.296676368,0.346688509,0.276737094,-0.374006331,0.581927776,0.152493149,-0.446368992,0.288426489,0.142094523,-0.444950193
Y,0.514403105,0.406042635,-0.17114234,0.396995842,0.394914627,-0.231891796,0.540345669,0.275336653,-0.26283887,0.344583035,0.276714325,-0.345665336,0.581320405,0.152155027,-0.401724398,0.285460889,0.142193869,-0.424481928
Y,0.510880589,0.405204684,-0.182907194,0.393896282,0.394927531,-0.237253621,0.539092541,0.274685323,-0.267462075,0.341944128,0.276625276,-0.347416937,0.580577016,0.149312466,-0.39007315,0.281713247,0.142184958,-0.423891932
Y,0.502979457,0.402519196,-0.21554026,0.38832432,0.393177092,-0.278440624,0.534939647,0.270504534,-0.285700589,0.335450917,0.277445197,-0.39235428,0.577096522,0.143254861,-0.400975317,0.274388194,0.143001482,-0.471910179
Y,0.498546273,0.401206642,-0.188750237,0.384849876,0.392597824,-0.234718114,0.53164202,0.267480731,-0.253643692,0.331733465,0.278759211,-0.342318952,0.57405889,0.139034986,-0.354026496,0.270412236,0.144299954,-0.433677912
Y,0.494804054,0.399796158,-0.196497157,0.380370796,0.391905427,-0.264050812,0.529028893,0.266511202,-0.260900348,0.327154756,0.278708071,-0.377105057,0.571778178,0.137458041,-0.359024137,0.266822338,0.145099834,-0.463715553
Y,0.49327606,0.398754776,-0.197327867,0.378774554,0.391727775,-0.263943285,0.52799058,0.265434176,-0.259129524,0.324567199,0.278716981,-0.376790404,0.570339084,0.13611047,-0.35151881,0.264098316,0.145599887,-0.461748302
Y,0.492057264,0.398494929,-0.21307826,0.376870692,0.391728044,-0.268716425,0.526979685,0.264068574,-0.261148512,0.322168499,0.278675228,-0.378031969,0.568587601,0.13390176,-0.362346709,0.260615289,0.145950183,-0.462352931
Y,0.489904255,0.397882938,-0.185986117,0.374820888,0.391636342,-0.239917874,0.524916291,0.26301685,-0.23244758,0.320140272,0.27876839,-0.342415303,0.566699684,0.132209077,-0.329232365,0.257544696,0.146477535,-0.433369786
Y,0.487958491,0.397449344,-0.188075632,0.372244656,0.391640246,-0.246387988,0.522176445,0.262939334,-0.234107018,0.318091899,0.278917998,-0.347313702,0.564474642,0.131159395,-0.32807976,0.255623043,0.147957519,-0.445807397
Y,0.482013315,0.395270258,-0.21850796,0.365160227,0.391603947,-0.29721421,0.518109977,0.262387037,-0.269901395,0.306051791,0.278667539,-0.417586148,0.561684191,0.13145344,-0.37481311,0.244778663,0.149930254,-0.517913699
Y,0.479755253,0.393134773,-0.246153548,0.364157975,0.391467243,-0.298482329,0.515662074,0.262272,-0.309086561,0.302292407,0.278975844,-0.415079743,0.560048044,0.131578609,-0.39917323,0.240215331,0.153445318,-0.519620538
Y,0.478770494,0.393035263,-0.240564153,0.363281608,0.39178744,-0.291428566,0.513228118,0.262745917,-0.322394431,0.300839156,0.280450046,-0.406049192,0.559207022,0.133036181,-0.44307965,0.238631517,0.158544123,-0.509536147
Y,0.4766348,0.392288029,-0.234070212,0.36210525,0.391909093,-0.246080786,0.511240244,0.26358217,-0.303228498,0.300046355,0.283100724,-0.337278664,0.558686018,0.135557756,-0.368604004,0.236875802,0.163622126,-0.42587772
Y,0.475162566,0.393943846,-0.233595416,0.359070569,0.393175811,-0.229213312,0.51056689,0.264227301,-0.265301049,0.297137558,0.283444554,-0.30744189,0.558400095,0.136701971,-0.317652047,0.233714178,0.164551646,-0.404324204
Y,0.474170148,0.397055984,-0.160043031,0.357896566,0.396708667,-0.138546437,0.509080291,0.264490813,-0.197720021,0.295795083,0.284811318,-0.208265871,0.557644248,0.137735054,-0.249609381,0.232006103,0.166076988,-0.295488626
Y,0.472498089,0.397925675,-0.141626805,0.356188029,0.397388667,-0.149678215,0.507717907,0.266572773,-0.170173466,0.293996513,0.285560757,-0.232907623,0.557393074,0.141146928,-0.215340063,0.22968106,0.167083606,-0.324853003
Y,0.472105801,0.398320347,-0.148829713,0.354958028,0.398252368,-0.149307221,0.507085204,0.268039972,-0.200038001,0.292635381,0.286169171,-0.243782312,0.557275116,0.143631235,-0.268494517,0.22764127,0.168202221,-0.339001387
Y,0.468744934,0.397821814,-0.094160438,0.349621356,0.398215413,-0.150641292,0.505281568,0.269374311,-0.131573588,0.287777603,0.286382139,-0.255145103,0.556915164,0.147030309,-0.206478789,0.223777682,0.169830233,-0.351742297
Y,0.468581378,0.397840708,-0.120921612,0.347856551,0.398842275,-0.164193094,0.504414678,0.26812917,-0.166309923,0.284701079,0.286408514,-0.260098398,0.556977093,0.14685981,-0.249301389,0.219744846,0.169874534,-0.360426873
Y,0.468140185,0.397999763,-0.122921869,0.347328573,0.39904967,-0.172293082,0.503282189,0.26861915,-0.171773002,0.282997102,0.286587745,-0.270298421,0.555804491,0.146915942,-0.265027165,0.21754162,0.170082986,-0.376296639
Y,0.467902333,0.397964776,-0.091410831,0.346812427,0.399173588,-0.154906362,0.502249837,0.268614292,-0.143106326,0.282325685,0.286976755,-0.266702473,0.55509907,0.147325918,-0.250188768,0.217209578,0.171762288,-0.37826544
Y,0.467819065,0.398063511,-0.076994784,0.346818864,0.399679303,-0.133037001,0.501566052,0.268634051,-0.137338415,0.282053918,0.287211567,-0.250060409,0.553814173,0.147757098,-0.245953366,0.216177136,0.172167733,-0.36877948
Y,0.467471033,0.398201317,-0.099245787,0.346602172,0.399849981,-0.145198137,0.500734389,0.269114017,-0.160701185,0.28128162,0.287837774,-0.254778951,0.552544773,0.149147019,-0.28241691,0.214554995,0.172201097,-0.367999047
Y,0.467175722,0.398204803,-0.107935116,0.34591046,0.400052488,-0.15279758,0.500620842,0.268967956,-0.166820869,0.280499071,0.287858039,-0.258298814,0.551835418,0.149008796,-0.282782763,0.213049099,0.172133029,-0.383565217
Y,0.46631664,0.398208886,-0.113333307,0.344681203,0.400048375,-0.150881484,0.500420451,0.267127901,-0.182711914,0.278422982,0.287917495,-0.254879296,0.550595343,0.147732601,-0.289439946,0.211673692,0.172995076,-0.371972769
Y,0.465834081,0.398210019,-0.144467622,0.343700349,0.400045425,-0.175974354,0.50020802,0.266455799,-0.202739358,0.276809007,0.287951887,-0.266636312,0.550044775,0.146832854,-0.292002827,0.209821075,0.17322889,-0.373415649
Y,0.465810239,0.397952139,-0.147531807,0.343006551,0.400111347,-0.185079113,0.500256419,0.264661491,-0.202606246,0.274068654,0.287922889,-0.278856814,0.550000727,0.144982383,-0.29197529,0.207704455,0.173161402,-0.387417316
Y,0.465751946,0.397929966,-0.128371865,0.342217267,0.400843292,-0.152881965,0.500197113,0.264303118,-0.190185487,0.273016334,0.288389653,-0.252541989,0.549652934,0.144190729,-0.277441323,0.206448868,0.173316091,-0.367786825
Y,0.465573013,0.397954255,-0.128612235,0.34194231,0.401126325,-0.151340351,0.500118673,0.264184088,-0.190169469,0.272233874,0.288460582,-0.248106241,0.549367547,0.143748537,-0.277787864,0.205286056,0.173570409,-0.362829387
Y,0.465477765,0.398018032,-0.116199113,0.341913939,0.401343346,-0.127217427,0.500075936,0.264049023,-0.179816321,0.271574736,0.288688928,-0.22283116,0.549003363,0.143391639,-0.267411858,0.204411507,0.174303606,-0.338231623
Y,0.465345323,0.398032576,-0.118416525,0.341751546,0.401427269,-0.136348575,0.499797344,0.263986796,-0.180309623,0.271037459,0.288905919,-0.233343929,0.548494935,0.143187776,-0.269318163,0.203932136,0.175243422,-0.347392499
Y,0.465171188,0.398084909,-0.149282038,0.341732919,0.401557535,-0.140541688,0.499768347,0.263486177,-0.216009706,0.271083862,0.28962329,-0.226892382,0.548397541,0.142279252,-0.291216612,0.203711003,0.177192494,-0.324769974
Y,0.465238333,0.398071319,-0.134502083,0.341767728,0.40202257,-0.110128149,0.499797821,0.261378497,-0.205753133,0.270477474,0.291015893,-0.177709013,0.548254371,0.136571065,-0.284303308,0.202311322,0.181442305,-0.278803557
Y,0.465260655,0.39813441,-0.099930272,0.341770679,0.402171046,-0.092847355,0.499776542,0.261075944,-0.166675836,0.269902796,0.291424483,-0.170693323,0.547669291,0.135611519,-0.258031309,0.200821787,0.182857469,-0.281607389
Y,0.465279013,0.398136199,-0.106858552,0.341804326,0.402202547,-0.096087202,0.499774516,0.260828823,-0.171374246,0.269452155,0.292223364,-0.162849605,0.54687959,0.134995893,-0.262169272,0.199884564,0.184389755,-0.263689309
Y,0.46519047,0.398161352,-0.11773324,0.341787994,0.402567089,-0.09932442,0.499677092,0.260172784,-0.190389127,0.269165009,0.292946219,-0.164894775,0.546106458,0.133799031,-0.279113412,0.199289978,0.185912639,-0.263031483
Y,0.465199322,0.398164183,-0.116117932,0.341802001,0.402981728,-0.104425445,0.499703556,0.25930053,-0.18653512,0.268339694,0.293034643,-0.172903135,0.54588747,0.13223134,-0.27905941,0.197738975,0.186925709,-0.300554037
Y,0.465207011,0.398182899,-0.107872389,0.342003018,0.403366387,-0.104359269,0.499762475,0.259156644,-0.180546999,0.268321216,0.293612063,-0.183619887,0.545606911,0.131627828,-0.273109496,0.197652072,0.18841964,-0.303991169
Y,0.465172112,0.398170769,-0.109739229,0.342154533,0.404012173,-0.107812241,0.499809116,0.258704662,-0.184033081,0.26841563,0.294650912,-0.187086016,0.545218408,0.130680114,-0.278974026,0.19752869,0.190640435,-0.318982303
Y,0.465176523,0.398172766,-0.123305596,0.342247516,0.404093742,-0.12859717,0.499810934,0.258717418,-0.197204739,0.268283665,0.294982374,-0.215372592,0.544815123,0.130583867,-0.292747021,0.196598604,0.191574618,-0.344716251
Y,0.465180457,0.398176879,-0.130685881,0.342948318,0.404308468,-0.1281012,0.499838263,0.258083969,-0.205195397,0.268208981,0.296022773,-0.211772636,0.544739783,0.127762049,-0.307963371,0.194509655,0.192827553,-0.338672101
Y,0.465380281,0.398166329,-0.143662378,0.343543649,0.404511482,-0.136070549,0.499948353,0.257923871,-0.221204206,0.268263519,0.297543019,-0.213952735,0.544653296,0.127000153,-0.325430065,0.193799511,0.194535673,-0.340872407
Y,0.465529859,0.398167551,-0.140734717,0.343828619,0.404654294,-0.13437289,0.499954313,0.257864416,-0.217293903,0.268297285,0.297881126,-0.213446051,0.54465729,0.126745895,-0.320298254,0.193448976,0.195034429,-0.339446634
Y,0.465756893,0.39799422,-0.140439898,0.343904614,0.404684663,-0.136953637,0.500471115,0.257582843,-0.214479372,0.268323541,0.298110873,-0.21548143,0.544891179,0.124850683,-0.316006631,0.193187788,0.195551738,-0.34248203
Y,0.466072172,0.397841603,-0.153171271,0.344154656,0.4049308,-0.152612746,0.500560939,0.257468045,-0.228390217,0.268335283,0.298366934,-0.229864195,0.545109868,0.124720976,-0.332090974,0.193103418,0.195611581,-0.357612282
Y,0.466400683,0.397761613,-0.147643074,0.344241798,0.405255377,-0.149709284,0.500665784,0.257272065,-0.223663926,0.268774927,0.29866603,-0.226520225,0.545515895,0.124666885,-0.326358259,0.193395346,0.195691735,-0.352290124
Y,0.466473103,0.397758961,-0.158108741,0.344248652,0.405333161,-0.173169032,0.500979125,0.257282197,-0.230185464,0.268783927,0.298660785,-0.263058275,0.546124578,0.124663755,-0.328674972,0.194171637,0.195620701,-0.386372507
Y,0.466495663,0.397768974,-0.140983403,0.345034152,0.405071378,-0.162743479,0.501680911,0.257472485,-0.213073924,0.271536469,0.297449023,-0.254947364,0.547075033,0.124930374,-0.309567988,0.198885113,0.191615805,-0.377586782
Y,0.466790348,0.397708416,-0.153242141,0.345774114,0.404627115,-0.175871223,0.502317548,0.257478029,-0.22403495,0.274139374,0.296248913,-0.265990317,0.547742605,0.124983877,-0.320314795,0.202115297,0.188215911,-0.382436335
Y,0.467233658,0.397666365,-0.137583524,0.346566021,0.404545277,-0.169118881,0.502917469,0.257483691,-0.20645456,0.276406765,0.294308662,-0.257699043,0.548432946,0.125022918,-0.301965147,0.205600217,0.184683084,-0.375687599
Y,0.467775404,0.397577077,-0.14199701,0.347236931,0.404472023,-0.188051686,0.503210902,0.257556826,-0.209947318,0.279002786,0.292898625,-0.292735279,0.548826396,0.12508519,-0.304867566,0.208380371,0.180555716,-0.41049853
Y,0.468353748,0.397561848,-0.166732654,0.348062277,0.404490113,-0.210671827,0.50367415,0.257574499,-0.236376449,0.281979501,0.292873949,-0.316678464,0.549109161,0.125056729,-0.32972011,0.209941268,0.176489279,-0.428337097
Y,0.468830734,0.397563666,-0.184396744,0.348303497,0.404219896,-0.227937534,0.50410974,0.257577568,-0.259995401,0.28429243,0.292626917,-0.356581032,0.549189687,0.125024781,-0.360825837,0.21321626,0.173820704,-0.498457432
Y,0.469603062,0.397574008,-0.176551491,0.348770797,0.404186726,-0.211687416,0.504830956,0.257520229,-0.249261811,0.286058694,0.292507619,-0.320981055,0.549472928,0.124857761,-0.34759444,0.215887591,0.172258914,-0.449842066
Y,0.470484108,0.398229241,-0.17590344,0.349939197,0.404183328,-0.207417414,0.505259216,0.257835537,-0.245020822,0.287424117,0.292438865,-0.308099329,0.549528122,0.125207201,-0.346759081,0.218614697,0.171463221,-0.446747631
Y,0.471197993,0.3982535,-0.171149969,0.351597458,0.404097557,-0.204803512,0.506178916,0.257828504,-0.238932207,0.288880527,0.291607231,-0.298270702,0.549954057,0.124882363,-0.32295993,0.220999196,0.170734644,-0.396172345
Y,0.472249091,0.398438334,-0.15680857,0.354213893,0.404027939,-0.183038607,0.507057726,0.258069783,-0.227949768,0.290523082,0.291476071,-0.288618952,0.550111175,0.124704413,-0.317809522,0.221721455,0.170295775,-0.396292597
Y,0.473288,0.398521602,-0.166282803,0.356390983,0.403729588,-0.184686363,0.507729828,0.258100122,-0.238148183,0.290828705,0.2907148,-0.287839204,0.550220549,0.124660127,-0.33007735,0.221357018,0.169896618,-0.39360863
Y,0.474430084,0.398494542,-0.184920207,0.358789742,0.403395474,-0.189213991,0.508382201,0.25829643,-0.253481984,0.291335523,0.290738225,-0.285378605,0.550356984,0.124625102,-0.338417441,0.221323133,0.170167044,-0.383752733
Y,0.475254536,0.398456305,-0.209334061,0.360708535,0.40289405,-0.197920144,0.508831024,0.258292466,-0.282787889,0.29185015,0.291073591,-0.287362516,0.550536513,0.12449988,-0.361397594,0.22106877,0.170348242,-0.385131896
Y,0.475968301,0.398207635,-0.20538947,0.36191982,0.402891219,-0.196534544,0.509205878,0.258313894,-0.277256668,0.292488515,0.2914249,-0.279899746,0.550740659,0.124366492,-0.357452989,0.221055657,0.170534179,-0.373281896
Y,0.4770585,0.397207677,-0.209254548,0.361986071,0.40275076,-0.217425913,0.509542525,0.258272886,-0.270191967,0.292667836,0.29189533,-0.306687236,0.551308036,0.124350563,-0.327118605,0.220832899,0.172031805,-0.399150342
Y,0.477612257,0.397219062,-0.236436412,0.362895936,0.402716845,-0.240092874,0.511668563,0.258717269,-0.285733104,0.293099701,0.292717546,-0.326152831,0.551648796,0.123700954,-0.344537437,0.220668286,0.176938713,-0.418598741
Y,0.478120863,0.396947354,-0.295650363,0.363723576,0.402312279,-0.287405789,0.513105512,0.258408576,-0.3534908,0.293775707,0.293655753,-0.365186125,0.552340508,0.121439122,-0.422512114,0.220348835,0.179495722,-0.452769816
Y,0.479024321,0.396898389,-0.289626688,0.365041137,0.401970983,-0.284139812,0.513863862,0.258807212,-0.380886883,0.295352578,0.295189112,-0.36446479,0.552342296,0.121461667,-0.481589615,0.220594198,0.181587011,-0.450406313
Y,0.479908556,0.396956146,-0.282833368,0.366791189,0.402121127,-0.289405018,0.514172792,0.26018402,-0.375526488,0.296941549,0.29614082,-0.375749052,0.552237213,0.121524706,-0.479142338,0.221194938,0.181916133,-0.468577445
Y,0.481034219,0.396647722,-0.28358832,0.367344677,0.402258366,-0.292723238,0.514424503,0.259872258,-0.373843014,0.298090786,0.29660973,-0.383874267,0.551935077,0.121506833,-0.46761781,0.222412586,0.181989104,-0.480150402
Y,0.481744438,0.396688074,-0.273947924,0.36822629,0.40228796,-0.279168904,0.514360547,0.259631932,-0.374049932,0.299886167,0.29665342,-0.369617522,0.550359011,0.121128947,-0.479549319,0.22659187,0.179835588,-0.464427531
Y,0.482688099,0.396701753,-0.291887283,0.368845969,0.402237833,-0.309827954,0.514337063,0.259559423,-0.423385769,0.302163601,0.296519548,-0.452590317,0.549457669,0.121135905,-0.548373699,0.230494529,0.177594036,-0.582067192
M,0.440432608,0.43108806,-0.059793085,0.299994856,0.420754045,-0.027296174,0.506045938,0.547533214,-0.006157202,0.225719184,0.515535712,0.037352324,0.520253778,0.678332508,-0.161008611,0.197414994,0.647219241,-0.093595438
M,0.44051367,0.431767017,-0.012991291,0.299840987,0.420820147,0.015590805,0.506217122,0.547546446,0.058009468,0.225660533,0.515930235,0.096899331,0.517237127,0.678319156,-0.040107153,0.197455883,0.646782517,0.025336985
M,0.440523148,0.4324193,-0.00592233,0.299733013,0.420877099,0.01708263,0.506368995,0.548111796,0.067010678,0.225513384,0.516287684,0.079521246,0.516709208,0.678376079,-0.037976079,0.197303876,0.646304429,-0.024646483
M,0.440948963,0.432799488,-0.006804855,0.299642771,0.420938939,0.014468257,0.506343901,0.548617899,0.064969242,0.225199416,0.516420543,0.071473919,0.516683161,0.679273844,-0.036786444,0.195864707,0.64581871,-0.035837315
M,0.441010654,0.433055997,-0.006857013,0.299500406,0.421142191,0.008632473,0.506354392,0.549160719,0.074935384,0.225262716,0.516471982,0.070562974,0.517113447,0.680601537,-0.036178846,0.195439473,0.64555198,-0.053378381
M,0.441075891,0.433244437,-0.004579145,0.299372107,0.421290219,0.005773515,0.506352782,0.54960984,0.078925557,0.22528632,0.516616762,0.063284978,0.517504334,0.681665123,-0.034113083,0.19504948,0.645375669,-0.067375086
M,0.441170275,0.433355689,0.000472609,0.299332291,0.421328425,0.015927749,0.506222546,0.549582183,0.072442815,0.22567232,0.516866148,0.066581897,0.517786741,0.68165195,-0.031147579,0.19506374,0.645329356,-0.04248387
M,0.441335917,0.433411449,-0.005009052,0.299332947,0.421272188,0.016264666,0.506258905,0.549555898,0.065406099,0.22633715,0.517434418,0.073227227,0.518057406,0.68163377,-0.035088271,0.195088863,0.64565295,-0.018956166
M,0.441583008,0.433559746,-0.00577731,0.29933089,0.421131611,0.013778766,0.506400108,0.548844397,0.06980776,0.227380082,0.517943859,0.087944105,0.518304646,0.68093425,-0.023646057,0.195100456,0.646382868,0.02289677
M,0.441624254,0.433564663,-0.010336002,0.29935205,0.420852631,0.012051719,0.506779313,0.54744786,0.065800145,0.228844851,0.519456565,0.110135332,0.518743217,0.68026793,-0.036942001,0.195109516,0.648090541,0.058133878
M,0.441794634,0.433681101,-0.028163129,0.299370766,0.421063006,-0.002786219,0.507552862,0.546579659,0.052335996,0.230375528,0.523512661,0.098553106,0.519245088,0.679272056,-0.068292871,0.195138693,0.650896788,0.030357217
M,0.442062467,0.433648735,-0.028005684,0.299497575,0.421161175,0.002950341,0.5080778,0.545415342,0.052892666,0.232531071,0.527335405,0.117938757,0.520225227,0.675694525,-0.060174584,0.194756895,0.65377301,0.072345704
M,0.442824513,0.43386355,-0.033194415,0.300983161,0.421629429,-0.003761395,0.508761108,0.545190752,0.040120892,0.234787554,0.530493617,0.107241988,0.521566212,0.67497319,-0.082875051,0.194576278,0.65812397,0.063027404
M,0.44318676,0.433992416,-0.031923749,0.301403672,0.421800554,-0.006553599,0.509273171,0.545609236,0.040832046,0.235010624,0.532357812,0.095033757,0.522303224,0.674784303,-0.086792536,0.194582254,0.659406662,0.020152183
M,0.443212032,0.434286177,-0.031680759,0.301401705,0.421784222,-0.005740893,0.509411693,0.546150982,0.039186202,0.234771699,0.531891227,0.093445152,0.522711992,0.674807787,-0.087184682,0.194566011,0.660162091,0.019185383
M,0.44322753,0.43532905,-0.031473964,0.301390141,0.421773106,-0.00750937,0.509419084,0.549640298,0.041664448,0.234040424,0.531522989,0.076032311,0.522755623,0.677908123,-0.085645325,0.194593892,0.659723997,-0.017757202
